,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,floors_10,floors_15,floors_20,floors_25,floors_30,floors_35,view_0,view_10,view_20,view_30,view_40,condition_10,condition_20,condition_30,condition_40,condition_50,yr_built_encoded,yr_renovated_encoded,zipcode_freq_encoded,date_10,date_20,date_30,date_40,date_50,date_60,date_70,date_80,date_90,date_100,date_110,date_120
16428,411715.0,3,1.75,1840,5101,0,7,1040.0,800,47.5585,-122.317,1340,5000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,52,0,186,0,0,0,0,0,1,0,0,0,0,0,0
577,930000.0,4,4.0,6050,84942,0,9,4150.0,1900,47.7466,-122.029,2700,199504,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,109,0,198,0,0,0,0,0,0,0,0,0,0,0,1
9649,405000.0,2,1.0,860,2599,0,6,860.0,0,47.675,-122.379,1300,3900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,266,0,0,0,0,0,1,0,0,0,0,0,0
1354,345000.0,2,1.0,1350,4494,0,7,920.0,430,47.5315,-122.38,1470,5225,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49,0,354,0,0,0,0,0,0,0,1,0,0,0,0
3904,975000.0,4,2.5,2720,10455,0,10,2500.0,220,47.5564,-122.158,3240,12348,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,81,0,498,0,0,0,0,0,0,0,0,1,0,0,0
18323,218250.0,3,1.5,1080,9774,0,7,1080.0,0,47.3155,-122.401,1190,9611,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68,0,499,0,0,0,0,0,0,0,0,0,0,1,0
7063,319450.0,5,2.0,2250,5472,0,7,1750.0,500,47.3065,-122.219,1540,5472,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0,199,0,0,0,0,0,0,0,0,0,0,1,0
14280,352000.0,3,2.5,2090,3002,0,7,1670.0,420,47.745,-121.984,2090,3163,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,190,0,0,0,0,0,0,0,0,0,0,1,0
14197,245000.0,3,1.75,1920,9306,0,7,1000.0,920,47.3319,-122.267,1860,8458,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,84,0,362,0,0,0,0,1,0,0,0,0,0,0,0
4156,222000.0,3,1.75,1240,7560,0,8,1070.0,170,47.333,-122.3,1650,7560,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,280,0,0,0,0,0,0,0,0,0,1,0,0
9266,347000.0,2,2.25,1560,1705,0,8,1270.0,290,47.5482,-122.374,1560,1758,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,354,0,0,0,0,0,0,0,0,0,0,0,1
13634,353500.0,4,2.5,1770,9239,0,7,1770.0,0,47.3512,-122.006,2150,5450,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,590,0,0,0,0,0,0,0,0,1,0,0,0
5807,325000.0,3,2.5,2130,12245,0,8,2130.0,0,47.3406,-122.057,1910,12216,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,89,0,548,0,1,0,0,0,0,0,0,0,0,0,0
507,442000.0,3,1.0,1190,5100,0,7,1030.0,160,47.5346,-122.385,1690,5100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41,0,263,0,1,0,0,0,0,0,0,0,0,0,0
2859,322000.0,3,2.0,1760,43575,0,7,1160.0,600,47.3565,-121.94,1760,46038,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,88,0,100,0,0,0,0,0,0,0,1,0,0,0,0
9062,427500.0,3,1.5,1900,43186,0,7,1300.0,600,47.4199,-121.99,2080,108028,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,71,0,590,0,0,0,0,0,0,0,0,0,0,0,1
1434,640000.0,3,1.0,1530,4944,0,7,1530.0,0,47.6857,-122.341,1500,4944,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50,0,601,0,0,0,0,0,0,0,1,0,0,0,0
5836,440000.0,4,2.25,2010,7575,0,7,1220.0,790,47.7328,-122.2,1820,7831,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74,0,545,0,0,0,0,0,1,0,0,0,0,0,0
4556,245000.0,5,1.75,2020,7902,0,7,1220.0,800,47.51,-122.327,2220,8819,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62,0,269,0,0,0,0,1,0,0,0,0,0,0,0
11126,251750.0,3,2.0,1320,7200,0,7,1320.0,0,47.3947,-122.174,1540,7200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75,0,274,0,0,0,0,0,1,0,0,0,0,0,0
6558,805000.0,3,2.75,2600,5875,0,8,1600.0,1000,47.5773,-122.406,2260,5492,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,0,330,0,0,0,0,0,1,0,0,0,0,0,0
10910,360000.0,5,2.0,2120,2400,0,6,1080.0,1040,47.5979,-122.297,1690,4400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,343,1,0,0,0,0,0,0,0,0,0,0,0
11460,475000.0,3,1.75,1260,10065,0,7,1260.0,0,47.5727,-122.138,1320,10278,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,54,114,498,0,0,0,0,0,0,1,0,0,0,0,0
15141,345000.0,4,2.25,2320,7350,0,8,2320.0,0,47.4512,-122.131,2170,7350,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,73,0,455,1,0,0,0,0,0,0,0,0,0,0,0
12337,749950.0,4,2.5,2370,2971,0,9,2080.0,290,47.7064,-122.224,2970,7500,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,108,0,545,0,0,0,0,0,0,0,0,0,0,1,0
15437,990000.0,3,2.25,2630,12899,0,9,2630.0,0,47.5479,-122.233,3140,15320,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0,282,0,0,0,1,0,0,0,0,0,0,0,0
3373,700000.0,4,3.0,3150,7778,0,9,3150.0,0,47.5972,-122.018,2970,6500,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,359,0,0,0,0,0,1,0,0,0,0,0,0
9506,280000.0,2,1.5,1480,15641,0,7,1480.0,0,47.5008,-122.366,1520,7525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40,0,288,0,0,0,0,0,1,0,0,0,0,0,0
4369,1150000.0,3,2.75,3230,75889,1,7,3230.0,0,47.3344,-122.37,2560,72229,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,25,93,499,0,0,0,0,0,0,0,0,0,0,1,0
18123,243000.0,3,1.75,1320,10416,0,7,1320.0,0,47.3902,-122.208,1670,7991,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,274,1,0,0,0,0,0,0,0,0,0,0,0
11149,420000.0,5,2.25,3070,64033,0,9,2730.0,340,47.3238,-122.292,1560,28260,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,83,0,362,0,0,0,0,0,0,0,0,1,0,0,0
10524,351358.0,2,1.75,1210,1189,0,8,1210.0,0,47.5526,-121.998,1540,1672,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,321,0,0,0,0,0,0,0,0,0,1,0,0
19978,358000.0,3,3.25,1410,1442,0,8,1360.0,50,47.7183,-122.317,1500,1200,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,106,0,410,0,0,0,0,0,0,0,0,1,0,0,0
6833,515055.0,4,2.5,2400,8320,0,8,2400.0,0,47.4808,-121.781,2430,9258,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,99,0,221,0,0,0,0,1,0,0,0,0,0,0,0
612,533600.0,3,2.5,1930,5080,0,8,1930.0,0,47.5694,-122.001,2190,5085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0,321,0,0,0,0,0,0,0,0,1,0,0,0
8675,242000.0,5,2.25,2340,7494,0,7,1170.0,1170,47.448,-122.28,1650,10125,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51,0,136,0,0,0,0,0,0,0,0,0,1,0,0
9863,378000.0,3,2.5,2150,11672,0,8,2150.0,0,47.3515,-122.006,2150,5450,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,590,0,0,0,0,0,0,0,1,0,0,0,0
14072,375000.0,3,1.0,980,7296,0,7,980.0,0,47.7292,-122.231,1280,7296,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,545,0,0,0,0,0,0,0,1,0,0,0,0
20188,602000.0,3,3.25,1460,1367,0,8,1460.0,0,47.6485,-122.334,1310,1191,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,108,0,601,0,0,1,0,0,0,0,0,0,0,0,0
14325,365000.0,2,1.0,870,5689,0,7,870.0,0,47.6988,-122.351,1100,5711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48,0,601,0,1,0,0,0,0,0,0,0,0,0,0
12547,608000.0,2,1.0,1390,3600,0,7,1010.0,380,47.6422,-122.36,1590,3600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,184,0,0,0,0,0,0,0,1,0,0,0,0
16525,1980000.0,4,3.5,4500,44384,0,12,3340.0,1160,47.6323,-122.192,2540,26287,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90,0,317,0,1,0,0,0,0,0,0,0,0,0,0
17539,533300.0,4,2.5,2770,21806,0,9,2770.0,0,47.4815,-121.768,2500,21656,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,91,0,221,0,0,0,0,0,0,0,1,0,0,0,0
5763,705000.0,4,3.0,3150,9318,0,9,3150.0,0,47.5959,-122.018,3150,9318,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,359,0,0,0,0,0,0,0,0,1,0,0,0
18921,565000.0,5,1.75,1910,9720,0,7,1390.0,520,47.5772,-122.159,1750,9720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,0,498,0,0,0,0,0,0,0,1,0,0,0,0
15211,915000.0,3,2.25,2390,2750,0,8,1580.0,810,47.6339,-122.354,2200,5160,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,109,0,0,1,0,0,0,0,0,0,0,0,0
3450,419600.0,3,1.75,1680,8460,0,7,1180.0,500,47.7554,-122.353,1890,9529,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,76,0,494,0,0,0,1,0,0,0,0,0,0,0,0
16369,580000.0,2,1.0,1040,3200,0,7,1040.0,0,47.6558,-122.334,1890,4000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26,0,601,0,0,0,0,0,0,0,0,0,0,1,0
4802,354800.0,3,2.0,1370,78408,0,7,1370.0,0,47.3867,-122.081,1620,9690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,0,548,0,0,0,0,1,0,0,0,0,0,0,0
9502,230000.0,2,0.75,890,19703,0,6,890.0,0,47.4922,-121.783,1270,9800,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34,0,221,0,1,0,0,0,0,0,0,0,0,0,0
16126,550000.0,4,3.5,2770,24140,0,8,2770.0,0,47.6585,-122.186,1720,16011,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,432,0,0,0,1,0,0,0,0,0,0,0,0
14993,152500.0,4,1.0,1730,7350,0,6,1730.0,0,47.3467,-122.307,1440,7752,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,0,280,0,0,0,0,0,0,0,0,0,0,0,1
8287,382000.0,3,3.25,1410,1253,0,8,1410.0,0,47.6981,-122.34,1410,1253,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,105,0,601,0,0,0,0,1,0,0,0,0,0,0,0
18771,315000.0,3,2.5,1880,7000,0,8,1880.0,0,47.4206,-122.184,1880,7000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,93,0,274,0,0,0,0,0,1,0,0,0,0,0,0
4014,820000.0,3,1.75,2160,6272,0,8,1390.0,770,47.6777,-122.306,1290,5376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,0,583,0,0,0,0,0,1,0,0,0,0,0,0
19867,400000.0,3,2.25,1450,4706,0,7,1450.0,0,47.761,-122.232,1490,4667,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109,0,283,0,0,0,0,0,1,0,0,0,0,0,0
7214,369000.0,3,1.5,2110,5195,0,7,1210.0,900,47.5283,-122.286,1950,5195,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,508,0,0,0,0,0,0,0,0,0,1,0,0
3946,400000.0,3,1.5,1950,4473,0,6,1530.0,420,47.7094,-122.228,2670,14256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,0,545,1,0,0,0,0,0,0,0,0,0,0,0
16640,467000.0,3,2.0,1840,3432,0,7,1840.0,0,47.7368,-122.295,1280,7573,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,112,0,446,0,0,1,0,0,0,0,0,0,0,0,0
4310,600000.0,3,3.0,1520,1800,0,7,1520.0,0,47.6822,-122.326,1520,1500,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,103,0,583,0,0,1,0,0,0,0,0,0,0,0,0
2921,479000.0,3,1.0,1370,3000,0,7,1370.0,0,47.6619,-122.351,1510,2151,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,601,0,0,0,0,1,0,0,0,0,0,0,0
3503,500000.0,3,1.0,1800,7200,0,7,1020.0,780,47.5616,-122.275,1740,5475,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,0,508,0,0,0,0,0,0,0,0,0,0,0,1
15429,320000.0,3,1.5,1490,10132,0,6,1490.0,0,47.4779,-122.145,1720,9915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,69,0,468,0,0,1,0,0,0,0,0,0,0,0,0
8101,315000.0,4,2.0,1780,5336,0,6,930.0,850,47.5094,-122.263,1910,10304,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,262,0,0,0,0,0,1,0,0,0,0,0,0
4662,435000.0,4,2.25,1910,8400,0,7,1910.0,0,47.7352,-122.175,1910,8400,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,75,0,273,0,0,0,1,0,0,0,0,0,0,0,0
18733,229000.0,4,1.5,1820,22814,0,7,1820.0,0,47.7321,-122.296,1770,9150,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,0,410,0,0,0,0,0,0,0,0,0,0,0,1
5871,399000.0,2,1.0,700,3400,0,6,700.0,0,47.6212,-122.296,1570,4512,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,0,269,0,0,0,0,0,0,0,0,0,0,1,0
19702,359950.0,4,3.5,2690,5564,0,7,2690.0,0,47.3537,-122.018,2210,4046,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,107,0,590,0,0,0,0,0,0,0,0,0,0,1,0
18481,210000.0,2,0.75,840,49658,0,6,840.0,0,47.4727,-122.292,1240,11000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,48,0,269,0,0,0,0,0,0,0,1,0,0,0,0
7719,245000.0,3,1.75,1670,24650,0,7,1670.0,0,47.1764,-122.026,1810,19465,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74,0,234,0,0,1,0,0,0,0,0,0,0,0,0
17715,775000.0,3,2.0,1160,13747,0,5,580.0,580,47.585,-122.051,2961,16320,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31,0,359,0,0,0,0,0,0,0,0,0,0,1,0
9400,197200.0,3,1.0,1140,8775,0,6,990.0,150,47.4824,-122.336,1300,8775,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,288,1,0,0,0,0,0,0,0,0,0,0,0
450,1450000.0,3,4.5,3970,24920,0,10,3260.0,710,47.7183,-122.258,2610,13838,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,77,99,545,0,0,0,0,1,0,0,0,0,0,0,0
20652,300000.0,5,2.5,2760,6000,0,8,2760.0,0,47.5289,-122.321,1360,6000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,186,0,0,0,0,1,0,0,0,0,0,0,0
18000,212000.0,3,1.5,1830,12233,0,5,1830.0,0,47.2057,-122.003,1520,12233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0,234,0,0,0,0,0,0,0,0,1,0,0,0
10112,510000.0,3,1.5,2400,10275,0,8,1540.0,860,47.6888,-122.126,2380,10125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,64,0,574,0,0,0,0,0,0,0,0,0,0,0,1
9938,352000.0,5,2.5,2420,8560,0,7,1620.0,800,47.532,-122.285,2210,7040,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,78,0,508,0,0,0,0,1,0,0,0,0,0,0,0
2091,1025000.0,3,1.75,2640,8000,0,9,1320.0,1320,47.5826,-122.246,2740,6000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60,0,282,0,0,0,0,0,1,0,0,0,0,0,0
17314,247500.0,2,1.0,700,6046,0,6,700.0,0,47.7172,-122.34,990,6790,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50,0,494,0,0,0,0,0,0,0,0,0,0,0,1
10246,382500.0,4,1.75,1560,8700,0,7,1560.0,0,47.7274,-122.181,2080,8000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,0,545,0,0,0,0,1,0,0,0,0,0,0,0
15318,334000.0,3,2.25,2000,7225,0,7,2000.0,0,47.349,-122.167,1950,7464,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,85,0,256,0,1,0,0,0,0,0,0,0,0,0,0
15502,349950.0,3,2.5,2390,6441,0,7,2390.0,0,47.3659,-122.029,2180,7346,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,590,0,0,0,0,0,0,1,0,0,0,0,0
11252,215000.0,3,1.0,1190,7500,0,7,1190.0,0,47.3248,-122.142,1200,9750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,68,0,548,0,0,0,0,0,0,0,0,1,0,0,0
21432,899000.0,4,3.5,2490,5500,0,9,1780.0,710,47.5499,-122.393,1710,5500,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,115,0,263,0,0,0,0,1,0,0,0,0,0,0,0
6445,286285.0,4,2.25,1980,9714,0,7,1170.0,810,47.3207,-122.209,1610,9272,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,0,199,0,0,0,0,0,0,0,0,0,0,1,0
7538,160000.0,3,1.75,1010,5355,0,6,1010.0,0,47.5202,-122.351,750,4515,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50,0,335,0,0,0,0,0,0,0,0,0,1,0,0
1129,369000.0,5,1.5,2550,6300,0,7,1560.0,990,47.5014,-122.172,1380,6300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,0,406,0,1,0,0,0,0,0,0,0,0,0,0
18485,529000.0,3,2.0,1530,3400,0,7,990.0,540,47.6204,-122.296,1880,4212,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,114,269,0,0,0,0,0,0,0,1,0,0,0,0
4409,565000.0,3,1.0,1610,4108,0,7,1610.0,0,47.5704,-122.376,1680,4467,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28,0,354,0,0,1,0,0,0,0,0,0,0,0,0
1801,615000.0,3,2.5,2250,10171,0,9,2250.0,0,47.5613,-122.11,2440,13390,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,87,0,498,0,1,0,0,0,0,0,0,0,0,0,0
10652,295832.0,5,1.0,1410,6400,0,7,960.0,450,47.4207,-122.334,1400,6500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55,0,280,0,0,0,0,1,0,0,0,0,0,0,0
11420,440500.0,3,2.5,1600,3172,0,7,1600.0,0,47.6868,-122.042,1690,3698,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,405,0,0,0,0,0,0,0,0,0,1,0,0
2389,900000.0,4,3.25,4700,38412,0,10,3420.0,1280,47.6445,-122.167,3640,35571,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,78,0,168,0,0,0,0,1,0,0,0,0,0,0,0
19328,812000.0,4,2.5,2270,5000,0,9,2270.0,0,47.6916,-122.37,1210,5000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,553,0,0,0,0,0,0,0,0,1,0,0,0
17575,763000.0,4,2.5,3220,7873,0,10,3220.0,0,47.5849,-122.03,2610,8023,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,94,0,359,0,0,1,0,0,0,0,0,0,0,0,0
18606,1315000.0,4,3.0,2860,10292,0,8,2860.0,0,47.6286,-122.206,1840,10273,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53,99,317,0,0,0,0,0,0,0,0,0,0,0,1
13764,350000.0,3,1.0,1010,11244,0,7,1010.0,0,47.7467,-122.321,1220,11242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47,0,446,0,0,0,0,1,0,0,0,0,0,0,0
14699,526500.0,3,2.5,1860,43170,0,8,1860.0,0,47.7712,-122.136,2270,40835,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,86,0,273,0,0,0,0,0,0,0,0,0,1,0,0
14740,712000.0,4,2.5,3400,247421,0,9,3400.0,0,47.3623,-121.971,3180,222156,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,100,0,0,0,0,1,0,0,0,0,0,0,0
6709,458500.0,2,1.75,1160,6828,0,7,860.0,300,47.6937,-122.298,1250,6828,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41,0,583,0,0,0,0,0,0,0,0,0,1,0,0
12438,680000.0,3,2.0,1780,5720,0,7,980.0,800,47.6794,-122.351,1620,5050,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,601,0,0,0,0,0,0,1,0,0,0,0,0
5017,219950.0,3,1.0,1300,9620,0,7,1300.0,0,47.282,-122.331,1420,9620,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,0,280,0,1,0,0,0,0,0,0,0,0,0,0
8983,503045.0,3,3.0,1560,2250,0,9,1560.0,0,47.6929,-122.333,1610,4500,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109,0,601,0,0,0,0,0,0,1,0,0,0,0,0
16138,450000.0,3,1.0,1140,4500,0,6,840.0,300,47.5897,-122.314,1150,3000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,343,0,0,0,1,0,0,0,0,0,0,0,0
6068,827000.0,3,2.5,1850,1330,0,9,1560.0,290,47.6831,-122.325,1810,2071,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,104,0,583,0,0,0,1,0,0,0,0,0,0,0,0
7361,700000.0,3,2.5,2490,23891,0,9,2490.0,0,47.6716,-122.029,2900,34705,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,93,0,405,0,0,0,0,0,0,1,0,0,0,0,0
7002,2175000.0,4,3.0,4750,21701,0,11,4750.0,0,47.6454,-122.218,3120,18551,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76,0,317,0,0,0,0,0,0,0,0,0,0,0,1
3443,276000.0,2,1.0,1140,7200,0,6,1140.0,0,47.5265,-121.823,1110,7200,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,51,310,0,1,0,0,0,0,0,0,0,0,0,0
15079,288000.0,5,2.75,2790,4807,0,7,2140.0,650,47.3098,-122.223,1056,4807,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,0,199,0,0,0,0,0,0,0,0,0,0,0,1
16595,289950.0,3,2.5,2070,6145,0,7,2070.0,0,47.3357,-122.172,2070,5297,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,351,0,0,0,0,0,0,0,0,0,1,0,0
15654,799950.0,4,3.5,3030,5494,0,9,3030.0,0,47.7103,-122.109,2910,5314,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,114,0,574,0,0,0,0,0,0,0,0,1,0,0,0
16290,329000.0,4,2.0,1190,7877,0,7,1190.0,0,47.7538,-122.322,1480,9975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46,0,446,0,0,0,0,0,0,0,0,0,0,0,1
15787,455000.0,3,1.75,1270,7700,0,7,1270.0,0,47.6711,-122.148,1510,7700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,0,574,0,0,0,0,0,0,0,0,0,1,0,0
4386,700000.0,3,1.75,1820,15570,0,8,1820.0,0,47.5068,-122.386,2490,9480,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,48,0,288,0,0,0,1,0,0,0,0,0,0,0,0
5760,1100000.0,4,3.25,3190,11774,1,8,2610.0,580,47.5033,-122.225,2240,8725,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,56,91,262,0,0,0,0,0,0,1,0,0,0,0,0
4290,192950.0,3,1.0,1170,3330,0,6,1170.0,0,47.3155,-122.182,1090,3330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,69,0,351,0,0,0,0,0,0,1,0,0,0,0,0
6697,769000.0,4,2.5,2440,6733,0,9,2440.0,0,47.6374,-122.064,2570,6496,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,99,0,441,0,0,0,1,0,0,0,0,0,0,0,0
10721,135000.0,2,1.0,830,7609,0,6,830.0,0,47.5057,-122.348,1170,7609,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43,0,288,0,0,0,0,0,0,0,0,0,0,1,0
19912,1262000.0,2,3.0,2210,3917,0,10,1500.0,710,47.6166,-122.291,1720,3933,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,290,0,0,0,0,0,0,1,0,0,0,0,0
12090,550000.0,3,1.75,1890,100623,0,8,1890.0,0,47.6454,-121.978,2110,50529,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78,0,405,0,0,0,1,0,0,0,0,0,0,0,0
13702,230000.0,2,2.0,1340,7605,0,7,1340.0,0,47.1936,-121.981,1670,7136,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,92,0,234,0,0,0,0,0,0,0,1,0,0,0,0
7179,470000.0,4,1.75,1650,7276,0,7,1010.0,640,47.7721,-122.206,1840,8550,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,0,195,0,1,0,0,0,0,0,0,0,0,0,0
14145,645000.0,3,1.75,2270,11472,0,7,1370.0,900,47.7057,-122.374,2270,8340,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,0,255,0,0,0,0,0,0,1,0,0,0,0,0
3262,349950.0,3,1.0,1400,7066,0,8,1400.0,0,47.7127,-122.325,1400,7320,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57,0,410,0,0,0,0,1,0,0,0,0,0,0,0
19164,244000.0,3,1.0,2000,15900,0,6,1000.0,1000,47.4816,-122.233,1760,10500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48,0,262,0,0,0,1,0,0,0,0,0,0,0,0
7791,440000.0,2,1.0,1230,6600,0,7,1130.0,100,47.5573,-122.282,1260,5060,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,508,0,0,0,0,0,1,0,0,0,0,0,0
